customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,customer_status
CUST00173,Female,No,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),5247.86,104957.2,Active
CUST00174,Male,No,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,6905.65,138113.0,Active
CUST00175,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),5210.64,20842.56,Active
CUST00176,Male,No,No,Yes,67,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,5393.4,361357.8,Active
CUST00177,Female,No,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,2432.32,2432.32,Active
CUST00178,Male,No,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,5488.8,10977.6,Active
CUST00179,Female,No,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),3142.2,106834.8,Active
CUST00180,Male,Yes,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,4028.91,8057.82,Active
CUST00181,Male,No,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,3192.18,19153.08,Churned
CUST00182,Male,No,Yes,No,8,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,4927.45,39419.6,Active
CUST00183,Female,No,No,No,15,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,4952.12,74281.8,Active
CUST00184,Female,No,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,5387.31,102358.89,Churned
CUST00185,Male,Yes,No,No,12,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),6002.34,72028.08,Active
CUST00186,Female,No,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,3217.32,67563.72,Active
CUST00187,Female,No,Yes,No,69,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),3943.61,272109.09,Active
CUST00188,Female,Yes,Yes,Yes,51,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),4293.35,218960.85,Active
CUST00189,Female,No,Yes,Yes,25,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,5065.47,126636.75,Active
CUST00190,Male,Yes,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5708.4,331087.2,Active
CUST00191,Male,No,Yes,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),5616.24,123557.28,Active
CUST00192,Female,No,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,2417.92,65283.84,Churned
CUST00193,Female,No,No,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,4976.27,253789.77,Active
CUST00194,Female,No,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,5885.23,47081.84,Churned
CUST00195,Male,No,No,No,55,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),4315.36,237344.8,Active
CUST00196,Male,No,No,No,14,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),5412.04,75768.56,Active
CUST00197,Female,No,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),6261.13,144005.99,Active
CUST00198,Female,No,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,3220.46,41865.98,Churned
CUST00199,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,6872.01,398576.58,Active
CUST00200,Female,Yes,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,6162.89,18488.67,Churned
CUST00201,Female,No,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,5896.91,106144.38,Active
CUST00202,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,2966.45,8899.35,Churned
CUST00203,Male,Yes,No,Yes,20,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),4537.14,90742.8,Active
CUST00204,Female,No,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,3236.67,106810.11,Active
CUST00205,Female,No,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,5329.06,106581.2,Active
CUST00206,Male,No,Yes,No,3,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,6560.32,19680.96,Churned
CUST00207,Male,No,Yes,No,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,3497.46,52461.9,Active
CUST00208,Female,No,Yes,No,63,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,4924.97,310273.11,Active
CUST00209,Male,No,No,Yes,57,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,4986.26,284216.82,Active
CUST00210,Male,No,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),5655.41,79175.74,Active
CUST00211,Female,No,No,No,47,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),5551.56,260923.32,Active
CUST00212,Female,No,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,5470.39,109407.8,Active
CUST00213,Female,No,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,6193.27,111478.86,Active
CUST00214,Male,Yes,No,No,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),5561.54,5561.54,Active
CUST00215,Female,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,5752.61,189836.13,Active
CUST00216,Male,No,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,6021.43,204728.62,Churned
CUST00217,Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2401.57,72047.1,Active
CUST00218,Female,No,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,3919.48,3919.48,Active
CUST00219,Female,No,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,4840.82,125861.32,Active
CUST00220,Female,No,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,6345.1,95176.5,Active
CUST00221,Female,Yes,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),6157.47,197039.04,Active
CUST00222,Female,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,2315.24,37043.84,Churned
CUST00223,Male,Yes,Yes,No,16,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,4592.84,73485.44,Active
CUST00224,Male,No,Yes,No,45,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),4343.7,195466.5,Active
CUST00225,Male,No,Yes,Yes,28,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,5779.97,161839.16,Active
CUST00226,Male,No,Yes,Yes,15,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,4194.88,62923.2,Active
CUST00227,Female,No,No,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,7014.97,301643.71,Churned
CUST00228,Male,No,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,5917.5,301792.5,Active
CUST00229,Female,No,No,No,27,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,3584.74,96787.98,Active
CUST00230,Female,No,No,Yes,54,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,6473.13,349549.02,Active
CUST00231,Female,Yes,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),2650.28,68907.28,Active
CUST00232,Male,No,Yes,No,62,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,5433.81,336896.22,Active
CUST00233,Female,No,No,No,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,3923.92,137337.2,Active
CUST00234,Male,No,Yes,No,55,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),4340.19,238710.45,Active
CUST00235,Male,Yes,Yes,Yes,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),5158.41,98009.79,Churned
CUST00236,Female,No,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),5453.86,190885.1,Active
CUST00237,Male,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),2863.42,45814.72,Active
CUST00238,Male,No,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,3213.04,35343.44,Churned
CUST00239,Female,Yes,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,2413.98,103801.14,Churned
CUST00240,Male,Yes,No,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,4939.94,316156.16,Active
CUST00241,Female,No,Yes,Yes,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,3648.41,29187.28,Churned
CUST00242,Female,No,Yes,No,39,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4116.64,160548.96,Churned
CUST00243,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,6193.45,24773.8,Active
CUST00244,Male,No,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),3485.4,237007.2,Active
CUST00245,Male,No,Yes,Yes,5,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,3748.6,18743.0,Churned
CUST00246,Female,No,Yes,No,64,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),5596.89,358200.96,Active
CUST00247,Male,No,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,6117.77,116237.63,Churned
CUST00248,Female,No,Yes,Yes,53,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,3829.0,202937.0,Active
CUST00249,Female,Yes,Yes,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),4609.28,46092.8,Churned
CUST00250,Female,Yes,No,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,5898.64,165161.92,Churned
CUST00251,Male,No,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,4564.78,104989.94,Active
CUST00252,Male,Yes,No,Yes,41,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,6101.46,250159.86,Active
CUST00253,Female,No,Yes,No,42,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),4757.8,199827.6,Active
CUST00254,Male,Yes,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,4747.69,223141.43,Active
CUST00255,Male,No,Yes,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),3485.81,3485.81,Active
CUST00256,Female,No,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,5821.49,151358.74,Churned
CUST00257,Female,No,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),5122.55,46102.95,Churned
CUST00258,Female,Yes,No,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,5738.6,218066.8,Active
CUST00259,Female,No,No,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,5394.98,75529.72,Churned
CUST00260,Male,No,Yes,No,18,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,5517.36,99312.48,Churned
CUST00261,Female,No,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),7181.71,251359.85,Active
CUST00262,Female,Yes,Yes,No,4,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,4413.91,17655.64,Active
CUST00263,Male,No,Yes,Yes,13,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,4558.04,59254.52,Churned
CUST00264,Female,No,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),3712.1,241286.5,Active
CUST00265,Female,No,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),6189.91,179507.39,Active
CUST00266,Female,No,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,2509.17,12545.85,Active
CUST00267,Female,Yes,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),2398.97,148736.14,Active
CUST00268,Female,No,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,5152.98,314331.78,Active
CUST00269,Male,No,Yes,Yes,5,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,5276.53,26382.65,Active
CUST00270,Male,No,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,6159.19,30795.95,Active
CUST00271,Female,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),5490.15,32940.9,Active
CUST00272,Female,Yes,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,2715.51,86896.32,Active
CUST00273,Female,No,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,2519.65,120943.2,Churned
CUST00274,Female,Yes,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,2323.58,83648.88,Churned
CUST00275,Female,No,No,No,5,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),5460.71,27303.55,Active
CUST00276,Male,No,No,Yes,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,5641.78,146686.28,Active
CUST00277,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,2891.96,2891.96,Active
CUST00278,Female,No,No,No,36,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,4940.82,177869.52,Churned
CUST00279,Female,No,Yes,No,23,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,3605.97,82937.31,Active
CUST00280,Female,No,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,2723.15,29954.65,Churned
CUST00281,Female,No,No,No,8,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,4927.77,39422.16,Active
CUST00282,Male,Yes,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,2439.39,9757.56,Churned
CUST00283,Male,No,No,No,8,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),5161.1,41288.8,Active
CUST00284,Male,No,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,6205.35,173749.8,Active
CUST00285,Female,No,No,No,38,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),5698.28,216534.64,Active
CUST00286,Male,No,No,Yes,70,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),5011.67,350816.9,Active
CUST00287,Male,No,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,3531.9,151871.7,Churned
CUST00288,Female,No,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,2115.58,112125.74,Active
CUST00289,Male,No,No,No,31,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),4552.12,141115.72,Churned
CUST00290,Female,No,No,Yes,2,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,5339.1,10678.2,Active
CUST00291,Male,No,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),2764.33,193503.1,Churned
CUST00292,Male,No,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,6224.54,267655.22,Active
CUST00293,Female,No,Yes,Yes,8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),4230.24,33841.92,Churned
CUST00294,Male,Yes,Yes,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),5630.29,225211.6,Active
CUST00295,Male,No,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,5344.29,122918.67,Active
CUST00296,Female,No,No,Yes,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),4030.42,84638.82,Active
CUST00297,Female,No,Yes,No,3,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,5156.76,15470.28,Churned
CUST00298,Male,No,Yes,Yes,35,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,4065.19,142281.65,Active
CUST00299,Female,No,No,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),4415.57,35324.56,Active
CUST00300,Male,No,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2770.03,152351.65,Active
CUST00301,Male,No,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,3397.83,180084.99,Churned
CUST00302,Female,No,No,No,61,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,5987.89,365261.29,Active
CUST00303,Female,No,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),5838.52,274410.44,Churned
CUST00304,Female,No,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,5081.8,76227.0,Active
